rowid,code,FY,land_value,inf_new,edu_new,wel_new,env_new,ind_new,fir_new,gen_new
2457,42209,2011,14900,66699,29646,4120,13290,97425,1658,15291
2458,42209,2012,14270,67045,29806.5,4271.5,13466,98626.5,1647.5,15551
2459,42209,2013,13772,67045,29806.5,4271.5,13466,98626.5,1647.5,15551
2460,42209,2014,13346.666666666666,67045,29806.5,4271.5,13466,98626.5,1647.5,15551
2461,42211,2010,12194.117647058823,52546,19854,3604,8552,67424,1208,4351
2462,42211,2011,11771.764705882353,51897,19957,3405,8257,65285,1333,4173
2463,42211,2012,11256.470588235294,51736,19844,3133,7851,63151,1507,3960
2464,42211,2013,10771.176470588236,51178,20193,2860,7481,61677,3618,3758
2465,42211,2014,10338.823529411764,51839.25,19962,3250.5,8035.25,64384.25,1916.5,4060.5
2466,42212,2010,11370,39145,18534,2051,6891,22424,866,1978
2467,42212,2011,10990,38401,18618,1899,6656,21377,963,3197
2468,42212,2012,10630,38538,20410,1785,8161,20506,928,4031
2469,42212,2013,10370,37824,19923,1730,8482,19445,865,3983
2470,42212,2014,10110,37367,19425,1612,10841,18502,865,4166
2471,42214,2010,16469.090909090908,47551,30419,1650,6553,22858,1417,4713
2472,42214,2011,16038.181818181818,47469,30085,1549,6241,22592,1618,4648
2473,42214,2012,15485.90909090909,47370,30048,1443,6063,21750,1787,4536
2474,42214,2013,14947.272727272728,47524,30215,1337,5848,21222,1679,4400
2475,42214,2014,14533.636363636364,47478.5,30191.75,1494.75,6176.25,22105.5,1625.25,4574.25
2476,43100,2010,63431.08108108108,540324,247375,17214,48295,41392,6933,32064
2477,43100,2011,63194.59459459459,539887,246418,18098,48224,43313,6817,34118
2478,43100,2012,63343.24324324324,543017,247506,18253,46739,41758,7460,33922
2479,43100,2013,63822.97297297297,551893,248257,18501,46244,40713,8370,34049
2480,43100,2014,64458.10810810811,543780.25,247389,18016.5,47375.5,41794,7395,33538.25
2481,43202,2010,19745,96948,45032,3742,4930,26649,927,14126
2482,43202,2011,19185,96756,46135.666666666664,3413.3333333333335,5035.666666666667,25547.333333333332,838,13013
2483,43202,2012,18715,96731,46192,3351,5179,25081,801,12782
2484,43202,2013,18385,96589,47183,3147,4998,24912,786,12131
2485,43202,2014,18215,96756,46135.666666666664,3413.3333333333335,5035.666666666667,25547.333333333332,838,13013
2486,43203,2010,18820,40661,13970,836,164,2741,190,1697
2487,43203,2011,18000,40129,13987,787,156,2562,179,2830
2488,43203,2012,17480,39568,13812,733,155,2433,735,2776
2489,43203,2013,17120,39506,14169,805,148,2343,805,2745
2490,43203,2014,16800,39711,14194,738,146,2301,897,2832
2491,43204,2010,23400,25372,13302,873,2288,2454,139,2026
2492,43204,2011,22280,24629,12812,828,2074,2411,136,1909
2493,43204,2012,21420,24276,12640,778,1934,2336,134,1941
2494,43204,2013,20840,24214,12923,763,1852,2633,140,2063
2495,43204,2014,20460,24110,12766,717,1708,2576,140,2312
2496,43208,2010,13100,54716,20375,3127,568,16137,592,6055
2497,43208,2011,12772.727272727272,54177,20686,2971,548,15796,895,6315
2498,43208,2012,12500,53328,23667,2795,534,15533,1270,6448
2499,43208,2013,12281.818181818182,52625,23557,2618,486,14979,1230,8069
2500,43208,2014,12100,51175,23053,2526,616,14576,1240,9867
2501,43211,2010,36575,24713,14674,619,305,6145,208,1418
2502,43211,2011,36275,25263,15670,646,284,6393,205,1368
2503,43211,2012,36275,24977,15544,629,262,6444,213,1326
2504,43211,2013,36275,25103,15740,605,243,6991,244,1266
2505,43211,2014,36275,25114,15740,574,240,6838,238,1190
2506,43213,2010,20244.444444444445,35187,25563,1331,1015,15699,1383,10063
2507,43213,2011,19788.88888888889,35652,25113,1261,957,15088,1283,9718
2508,43213,2012,19566.666666666668,35855,25413,1187,900,14471,1199,9331
2509,43213,2013,19511.11111111111,37766,25052,1115,836,14083,1113,8972
2510,43213,2014,19533.333333333332,36115,25285.25,1223.5,927,14835.25,1244.5,9521
2511,43214,2010,7820,21623,16418.5,1845.5,378.5,7816,267.5,7146.5
2512,43214,2011,7640,21623,16418.5,1845.5,378.5,7816,267.5,7146.5
2513,43214,2012,7540,21458,16406,1915,398,8152,269,7217
2514,43214,2013,7500,21788,16431,1776,359,7480,266,7076
2515,43214,2014,7480,21623,16418.5,1845.5,378.5,7816,267.5,7146.5
2516,43216,2010,41211.11111111111,26719,19537,1590,12,1904,282,8143
2517,43216,2011,40344.444444444445,27037,19970,1558,11,1807,300,7740
2518,43216,2012,39655.555555555555,27068,21054,1508,10,2036,345,7387
2519,43216,2013,39566.666666666664,27157,21367,1422,9,2310,555,6993
2520,43216,2014,39522.22222222222,27130,21756,1390,8,2580,833,6572
2521,44201,2010,51486.84210526316,404406,142990,7097,48068,15784,6408,21534
2522,44201,2011,50168.070175438595,402170,145435,7289,46696,15231,6142,21108
2523,44201,2012,49332.45614035088,397947,149367,11051,46469,15023,6099,21973
2524,44201,2013,48874.21052631579,398067,149774,11033,46000,14643,6280,24677
2525,44201,2014,48531.754385964916,401199,151030,10831,44752,14157,7779,24697
2526,44202,2010,42200,69754,26356,2215,4935,6625,2247,8623
2527,44202,2011,40768.75,70315,26212,2140,4698,6464,2259,9093
2528,44202,2012,39831.25,69748,26434,2053,4472,6277,2391,8829
2529,44202,2013,39212.5,69939,26334,2136,4701.666666666667,6455.333333333333,2299,8848.333333333334
2530,44202,2014,38796.875,69939,26334,2136,4701.666666666667,6455.333333333333,2299,8848.333333333334
2531,44203,2010,16900,73995.5,32418.5,3746.25,6682,21023.5,1669,9364
2532,44203,2011,16355.333333333334,72426,31584,3975,7205,21917,1396,9574
2533,44203,2012,15815.333333333334,73470,31749,3773,6926,21158,1397,9464
2534,44203,2013,15504.666666666666,74511,32540,3614,6446,20557,1542,9295
2535,44203,2014,15300.666666666666,75575,33801,3623,6151,20462,2341,9123
2536,44205,2010,17335.5,76471,42762,6066,12573,65395,4234,13273
2537,44205,2011,16603,75907,42991,5807,11935,63455,4534,12737
2538,44205,2012,16162,74957,42327,5469,11308,61688,5112,13319
2539,44205,2013,15844.5,73882,42257,5116,10962,59649,5213,15962
2540,44205,2014,15605,75304.25,42584.25,5614.5,11694.5,62546.75,4773.25,13822.75
2541,44208,2010,9338.57142857143,26234,16537,1700,412,12181,525,6511
2542,44208,2011,8834.285714285714,25978,16260,1594,1050,11364,573,6259
2543,44208,2012,8618.57142857143,25412,15922,1442,989,10579,625,6023
2544,44208,2013,8468.57142857143,25174,15639,1331,1237,9925,1163,5945
2545,44208,2014,8332.857142857143,25113,15224,1258,1163,9218,1769,5827
2546,44209,2010,8535.714285714286,18808.333333333332,12400.333333333334,1408.3333333333333,1918.3333333333333,10205.666666666666,760.3333333333334,3216.6666666666665
2547,44209,2011,8242.857142857143,18808.333333333332,12400.333333333334,1408.3333333333333,1918.3333333333333,10205.666666666666,760.3333333333334,3216.6666666666665
2548,44209,2012,7957.142857142857,18360,12634,1499,1930,10765,621,2974
2549,44209,2013,7760,18879,12438,1415,1906,10211,666,2983
2550,44209,2014,7618.571428571428,19186,12129,1311,1919,9641,994,3693
2551,44210,2010,12913.333333333334,26167,13132,486,742,13823,908,6299
2552,44210,2011,12583.333333333334,26680,13286,476,878,13531,1432,6397
2553,44210,2012,12216.666666666666,27021,13422,667,881,13321,1408,6697
2554,44210,2013,11926.666666666666,26734,14248,789,839,13022,1442,6909
2555,44210,2014,11716.666666666666,26650.5,13522,604.5,835,13424.25,1297.5,6575.5
2556,44211,2010,9100,37882,24364,959,3823,14265,958,3938
2557,44211,2011,8865,37530,24431,879,3711,13840,932,3747
2558,44211,2012,8740,37052,25080,797,3580,13762,1001,4005
2559,44211,2013,8635,37488,24625,878.3333333333334,3704.6666666666665,13955.666666666666,963.6666666666666,3896.6666666666665
2560,44211,2014,8565,37488,24625,878.3333333333334,3704.6666666666665,13955.666666666666,963.6666666666666,3896.6666666666665
2561,44212,2010,7210.714285714285,43271,26910.333333333332,1418.3333333333333,3697.6666666666665,12590.666666666666,2019.3333333333333,15998.666666666666
2562,44212,2011,6996.428571428572,43271,26910.333333333332,1418.3333333333333,3697.6666666666665,12590.666666666666,2019.3333333333333,15998.666666666666
2563,44212,2012,6837.857142857143,43728,27119,1561,3304,13223,2072,16459
2564,44212,2013,6729.285714285715,43122,26917,1414,3188,12578,2007,16045
2565,44212,2014,6627.142857142857,42963,26695,1280,4601,11971,1979,15492
2566,44213,2010,15064,26630,12512,1860,869,5674,450,5729
2567,44213,2011,14510,26966,13337,1803,817,5360,446,5570
2568,44213,2012,14176,26941,13974,1728,761,4997,480,5333
2569,44213,2013,13962,27071,15014,1635,698,4736,776,5109
2570,44213,2014,13788,26902,13709.25,1756.5,786.25,5191.75,538,5435.25
2571,44214,2010,9540,31209,19105,2559,5113,14308,436,7148
2572,44214,2011,9200,30873,19012,2431,4921,13573,719,6855
2573,44214,2012,8927.5,30437,18565,2270,4724,12819,726,6551
2574,44214,2013,8720,30038,18286,2103,4522,12159,798,6479
2575,44214,2014,8533.75,30639.25,18742,2340.75,4820,13214.75,669.75,6758.25
2576,45201,2010,47880.95238095238,356598,125324,7612,37694,27301,7372,15211
2577,45201,2011,47173.80952380953,357913,123732,7173,35732,26589,7269,15433
2578,45201,2012,46695.23809523809,358210,122314,6874,33887,25663,7710,15959
2579,45201,2013,46440.47619047619,360689,121485,6574,32079,25020,7984,16199
2580,45201,2014,46292.857142857145,362480,120322,6423,30528,24112,7918,16492
2581,45202,2010,18782,148704,50847,5980,16947,27887,3379,21085
2582,45202,2011,18292,146637,51936,5729,16601,26480,3646,20466
2583,45202,2012,17890,144711,52129,5423,16477,25177,3643,19884
2584,45202,2013,17544,143545,52534,5134,21966,24182,4062,19289
2585,45202,2014,17272,142975,53337,4925,25090,23539,4735,18763
2586,45204,2010,18585.714285714286,47279,25385,1400,4542,10569,1458,5350
2587,45204,2011,18000,47516,24975,1331,4238,9961,1507,5247
2588,45204,2012,17392.85714285714,46892,24657,1295,3902,9366,2265,4976
2589,45204,2013,16785.714285714286,46240,24193,1227,3618,8880,3799,4701
2590,45204,2014,16235.714285714286,46981.75,24802.5,1313.25,4075,9694,2257.25,5068.5
2591,45205,2010,14533.333333333334,50812,16120,2245,1680,16131,600,4513
2592,45205,2011,14233.333333333334,50691,15995,2170,1616,15452,617,4350
2593,45205,2012,13966.666666666666,50688,15801,2076,1516,14740,633,4186
2594,45205,2013,13700,50730.333333333336,15972,2163.6666666666665,1604,15441,616.6666666666666,4349.666666666667
2595,45205,2014,13433.333333333334,50730.333333333336,15972,2163.6666666666665,1604,15441,616.6666666666666,4349.666666666667
2596,45206,2010,23545,74291,21989,1192,1890,14922,1296,1740
2597,45206,2011,23160,74321,21538,1138,1764,14214,1408,1721
2598,45206,2012,22915,73771,20995,1086,1696,13444,1428,1679
2599,45206,2013,22845,74290,20834,1038,1599,12756,2270,1679
2600,45206,2014,22805,74024,21682,984,1481,12295,2114,1794
2601,45207,2010,15600,22126,7019,234,3029,4093,813,924
2602,45207,2011,15100,22100,6953,280,2933,3881,781,953
2603,45207,2012,14600,22009.333333333332,6833.666666666667,266.6666666666667,2841,3752.6666666666665,846,1003
2604,45207,2013,14100,22009.333333333332,6833.666666666667,266.6666666666667,2841,3752.6666666666665,846,1003
2605,45207,2014,13600,21802,6529,286,2561,3284,944,1132
2606,45208,2010,23300,37379,10701,832,1223,6671,829,2019
2607,45208,2011,22766.666666666668,36854,10647,759,1115,6506,825,1922
2608,45208,2012,22366.666666666668,36331,10654,686,1019,6275,841,1851
2609,45208,2013,22033.333333333332,36011,10751,616,913,6144,1006,1824
2610,45208,2014,21733.333333333332,35613,11940,638,901,5997,1166,1809
2611,45209,2010,15900,25624,7807,921,2255,3487,158,1819
2612,45209,2011,15350,25400,7682,876,2111,3331,176,2127
2613,45209,2012,14850,25252,7532,830,1891,3456,184,2235
2614,45209,2013,14350,24984,7370,871,1683,3261,209,2199
2615,45209,2014,13900,24801,7280,879,1524,3088,198,2227
2616,46201,2010,91345.87301587302,619735,204486,13348,54739,40983,4279,22787
2617,46201,2011,89343.6507936508,625152,204584,12868,53509,39927,4179,22686
2618,46201,2012,87696.8253968254,627901,205052,12549,51547,39603,4562,22566
2619,46201,2013,86480.95238095238,631887,204607,12309,49506,37407,6832,22910
2620,46201,2014,85365.07936507936,632540,206375,12848,47712,35755,8229,25066
2621,46203,2010,9763.636363636364,80292,41895,1178,4923,16275,1294,8076
2622,46203,2011,9281.818181818182,79303,42106,1201,4565,15281,1235,7784
2623,46203,2012,8959.09090909091,78382,42911,1250,4409,14367,1243,7534
2624,46203,2013,8727.272727272728,77523,44180,1178,4240,13697,1696,7516
2625,46203,2014,8568.181818181818,76302,45199,1139,4063,13033,2369,7281
2626,46204,2010,23500,16344,5111,437,132,2893,873,1223
2627,46204,2011,22100,16086,5281,418,128,2696,772,1793
2628,46204,2012,20766.666666666668,15809,5227,382,124,2500,723,1435
2629,46204,2013,19733.333333333332,15715,5118,344,121,2384,742,1270
2630,46204,2014,18733.333333333332,15536,5075,306,116,2209,890,1285
2631,46206,2010,10900,19858.666666666668,8639.333333333334,356.6666666666667,502,7666.333333333333,236,3352
2632,46206,2011,10533.333333333334,20401,8642,364,519,8044,232,3203
2633,46206,2012,10166.666666666666,19601,8682,364,502,7612,186,3281
2634,46206,2013,9800,19574,8594,342,485,7343,290,3572
2635,46206,2014,9500,19858.666666666668,8639.333333333334,356.6666666666667,502,7666.333333333333,236,3352
2636,46208,2010,11980,44405,19238,1890,455,11374,1167,3163
2637,46208,2011,11540,44407,18896,1779,413,10732,1147,3046
2638,46208,2012,11220,44582,19143,1705,442,10120,1185,3003
2639,46208,2013,10920,44587,19551,1807,452,9543,1341,2926
2640,46208,2014,10560,44538,19478,1697,461,8986,1752,3754
2641,46214,2010,18300,14302,6417,161,1730,7862,431,1430
2642,46214,2011,17166.666666666668,14063,6669,149,1664,7628,467,1407
2643,46214,2012,16033.333333333334,13846,6932,140,1566,7358,497,1357
2644,46214,2013,15166.666666666666,13892,7240,129,1491,7196,553,1334
2645,46214,2014,14366.666666666666,14025.75,6814.5,144.75,1612.75,7511,487,1382
2646,46215,2010,13986.363636363636,120605,37222,3082,10261,43850,5187,14911
2647,46215,2011,13584.09090909091,120056,37152,3038,11615,42318,5648,14547
2648,46215,2012,13209.09090909091,119176,37026,2831,11389,40790,6801,13947
2649,46215,2013,12838.636363636364,118304,36601,2632,11250,39801,7658,13498
2650,46215,2014,12504.545454545454,119535.25,37000.25,2895.75,11128.75,41689.75,6323.5,14225.75
2651,46216,2010,15466.666666666666,64134,23465.666666666668,1561.6666666666667,1219.6666666666667,8611.666666666666,1035.3333333333333,6059.333333333333
2652,46216,2011,14766.666666666666,64068,23359,1564,1148,8793,1002,6256
2653,46216,2012,14233.333333333334,64042,23465,1539,1197,8568,1032,6062
2654,46216,2013,13933.333333333334,64292,23573,1582,1314,8474,1072,5860
2655,46216,2014,13655.555555555555,64134,23465.666666666668,1561.6666666666667,1219.6666666666667,8611.666666666666,1035.3333333333333,6059.333333333333
2656,46218,2010,17942.105263157893,136020,54405,3880,12240,27539,4762,20896
2657,46218,2011,17257.894736842107,134754,54216,3798,12219,26432,4929,20692
2658,46218,2012,16547.36842105263,133965,54757,3610,12151,26864,5244,20190
2659,46218,2013,15913.157894736842,133768,55249,3429,12693,26236,5354,19752
2660,46218,2014,15368.421052631578,134626.75,54656.75,3679.25,12325.75,26767.75,5072.25,20382.5
2661,46219,2010,17360,32414,11205,867,1498,9116,919,2036
2662,46219,2011,16980,32657,11369,817,1442,8860,891,3301
2663,46219,2012,16640,32883,11725,764,1394,8474,1650,3303
2664,46219,2013,16200,33098,13274,713,1404,8181,1570,3568
2665,46219,2014,15760,32763,11893.25,790.25,1434.5,8657.75,1257.5,3052
2666,46220,2010,10011.538461538461,44168,16729,2333,457,17000,885,4817
2667,46220,2011,9757.692307692309,43587,17088,2230,427,16131,895,4623
2668,46220,2012,9496.153846153846,42975,17479,2083,397,15236,930,4470
2669,46220,2013,9246.153846153846,43060,18029,1929,367,14422,1003,4482
2670,46220,2014,9003.846153846154,42718,17942,1777,355,13582,1400,4729
2671,46221,2010,7685.714285714285,31592,12918,600,64,10094,520,5900
2672,46221,2011,7271.428571428572,31933,12900,586,59,9704,964,8849
2673,46221,2012,7000,32186,12824,554,57,9315,980,8551
2674,46221,2013,6714.285714285715,32554,12880,513,54,9022,1247,8225
2675,46221,2014,6471.428571428572,32066.25,12880.5,563.25,58.5,9533.75,927.75,7881.25
2676,46222,2010,21428.571428571428,67748,27267,876,298,20053,448,2881
2677,46222,2011,20871.428571428572,67431,27431,838,303,19430,429,2787
2678,46222,2012,20085.714285714286,66543,27666,788,310,18812,430,3677
2679,46222,2013,19585.714285714286,66114,27717,843,322,17880,390,5044
2680,46222,2014,19142.85714285714,65335,27898,833,341,17072,614,5334
2681,46223,2010,9685.714285714286,47572,17129,1471,1814,15457,638,4693
2682,46223,2011,9171.42857142857,47084.75,17850.5,1275,1516,14341.75,909.75,4619.25
2683,46223,2012,8707.142857142857,47000,17979,1303,1544,14548,839,4427
2684,46223,2013,8392.857142857143,46975,18045,1206,1413,13977,972,4649
2685,46223,2014,8128.571428571428,46792,18249,1120,1293,13385,1190,4708
2686,46224,2010,7230,32430,11695,2004,2358,8774,299,2815
2687,46224,2011,7080,31894,11554,2020,2213,8388,280,2842
2688,46224,2012,6980,31518,11585,1888,2058,8022,322,2789
2689,46224,2013,6880,31375,11406,1755,1914,7729,388,2771
2690,46224,2014,6780,31296,11941,1612,1810,7454,410,2728
2691,46225,2010,20212.5,60776,25873,1398,7678,10529,1115,6337
2692,46225,2011,19587.5,61417,25463,1393,7187,10192,1146,6358
2693,46225,2012,19037.5,60318,25036,1382,6886,9891,1214,6442
2694,46225,2013,18512.5,59945,25788,1332,6584,9637,1581,6588
2695,46225,2014,18000,60614,25540,1376.25,7083.75,10062.25,1264,6431.25
2696,47201,2010,132523.5294117647,382379,128045,5405,8515,4425,3953,18678
2697,47201,2011,132500,385365,129829,5467,8062,4220,4090,20709
2698,47201,2012,133735.29411764705,387826,130237,5393,8200,4002,4308,25570
2699,47201,2013,135764.70588235295,388914,131446,5201,8293,4494,4711,25256
2700,47201,2014,139917.64705882352,394259,132388,5095,7937,4283,5746,25347
2701,47207,2010,25801.666666666668,60214,17132,649,5324,20838,196,1996
2702,47207,2011,25581.666666666668,60086,17041,616,5061,20025,235,1911
2703,47207,2012,25695,59595,17328,711,4715,19721,242,1873
2704,47207,2013,26066.666666666668,59064,17893,796,4627,19169,274,1945
2705,47207,2014,26566.666666666668,58966,17572,754,4378,18712,349,1949
2706,47208,2010,94612.5,139021,54662,4139,5371,2797,2941,11777
2707,47208,2011,94462.5,139021,54662,4139,5371,2797,2941,11777
2708,47208,2012,94587.5,139021,54662,4139,5371,2797,2941,11777
2709,47208,2013,95237.5,139021,54662,4139,5371,2797,2941,11777
2710,47208,2014,96337.5,139021,54662,4139,5371,2797,2941,11777
2711,47211,2010,48522.22222222222,109095,52857,7445,119,4922,3186,9531
2712,47211,2011,48111.11111111111,108549,53550,7135,112,4746,3119,9671
2713,47211,2012,47866.666666666664,108138,55639,7369,103,4535,3128,9361
2714,47211,2013,47855.555555555555,108693,59937,7924,96,4477,3469,9219
2715,47211,2014,48500,108917,60961,7822,89,4736,4091,9164
